PUBLICATION_DATE,SITE_ID,UNIQUE_ID,PSTL_CODE,NH4_2018,NO3_2018,PCTBL2019,PCTBL2021,PCTCONIF2019,PCTCONIF2021,PCTCROP2019,PCTCROP2021,PCTDECID2019,PCTDECID2021,PCTFRSTLOSS2011,PCTGRS2019,PCTGRS2021,PCTHAY2019,PCTHAY2021,PCTHBWET2019,PCTHBWET2021,PCTICE2019,PCTICE2021,PCTIMP2019,PCTIMP2021,PCTMXFST2019,PCTMXFST2021,PCTOW2019,PCTOW2021,PCTSHRB2019,PCTSHRB2021,PCTURBHI2019,PCTURBHI2021,PCTURBLO2019,PCTURBLO2021,PCTURBMD2019,PCTURBMD2021,PCTURBOP2019,PCTURBOP2021,PCTWDWET2019,PCTWDWET2021,PRECIP9120,SN_2018,TMAX9120,TMEAN9120,TMIN9120,PSDPY,PSDPY_PT,AGKFFACT,AWCH,BDH,BFI,CANALDENS,CAO,CBNF,CLAY,COALMINEDENS,COMPSTRGTH,DAMDENS,DAMNIDSTOR,DAMNRMSTOR,ELEV,ELEV_MAX,ELEV_MIN,ELEV_PT,ET,FE2O3,FERT,FSTFRZ,GEOL_HUNT_DOM_DESC_WS,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_WS,GEOL_REEDBUSH_DOM_PCT_WS,GEOL_REEDBUSH_DOM_WS,HUDEN2010,HYDRLCOND,INORGNWETDEP_2019,K2O,KFFACT,LSTFRZ,MANURE,MERCDEP,MGO,MINEDENS,N,NA2O,NPDESDENS,OM,OMH,P2O5,PCTAG2006SLP10,PCTAG2006SLP20,PCTALKINTRUVOL,PCTALLUVCOAST,PCTBL2006,PCTCARBRESID,PCTCOASTCRS,PCTCOLLUVSED,PCTCONIF2006,PCTCROP2006,PCTDECID2006,PCTEOLCRS,PCTEOLFINE,PCTEXTRUVOL,PCTFIRE2000,PCTFIRE2001,PCTFIRE2002,PCTFIRE2003,PCTFIRE2004,PCTFIRE2005,PCTFIRE2006,PCTFIRE2007,PCTFIRE2008,PCTFIRE2009,PCTFIRE2010,PCTFRSTLOSS2001,PCTFRSTLOSS2002,PCTFRSTLOSS2003,PCTFRSTLOSS2004,PCTFRSTLOSS2005,PCTFRSTLOSS2006,PCTFRSTLOSS2007,PCTFRSTLOSS2008,PCTFRSTLOSS2009,PCTFRSTLOSS2010,PCTFRSTLOSS2012,PCTFRSTLOSS2013,PCTGLACLAKECRS,PCTGLACLAKEFINE,PCTGLACTILCLAY,PCTGLACTILCRS,PCTGLACTILLOAM,PCTGRS2006,PCTHAY2006,PCTHBWET2006,PCTHYDRIC,PCTICE2006,PCTIMP2006,PCTMXFST2006,PCTNOFRSTLOSS,PCTNONCARBRESID,PCTOW2006,PCTRECREATIONAL,PCTSALLAKE,PCTSHRB2006,PCTSILICIC,PCTURBHI2006,PCTURBLO2006,PCTURBMD2006,PCTURBOP2006,PCTWATER,PCTWDWET2006,PERDUN,PERHOR,PERM,PESTIC97,POPDEN2010,PSUM6M,PSUMPY,RCKDEP,RDCRS,RDDENS,RHMEAN,RUNOFF,S,SAND,SIO2,SUPERFUNDDENS,TMEANPW,TMEANPY,WETINDEX,WSAREASQKM,WTDEP,WTDPH,PSUM6M_PT,PSUMPY_PT,TMEANPW_PT,TMEANPY_PT,PERMH
7/15/2024,NES22-10210,NLA_ID-10014,ID,0.477050403,0.73925863,0.122226264,0.125168919,0.00058203,0.000586271,53.36689705,52.09460073,0,0,0.002037104,19.05623863,20.15248916,6.770170971,6.589102976,0.837249909,0.879993199,0,0,1.191377228,1.220082939,0,0,9.062204438,9.100982298,3.621680611,3.88375413,0.069843579,0.070352554,1.640160058,1.673218248,0.465041833,0.482794403,4.523535831,4.480578298,0.464168789,0.466378807,262.4087732,47.24649833,17.92507935,17.92326508,3.945422649,17.52479187,61.00454726,0.262310484,0.19389099,1.520164902,59.81066667,0.604989508,1.505890263,33.38579847,17.69685832,0,9.871563085,0.003280933,1117309.544,1117309.544,820.4721422,982,766,768.44,30.99565217,13.60855448,54.79287304,272.1910112,Deeply weathered loess,55.46666667,es,100,VOLCANIC,16.50211059,93.80162034,0.402226039,2.487213065,38.424,131.2921348,13.37725718,,1.573958483,0.003280933,0.214706528,1.380680407,0,0.652369942,0.94557513,0.186452337,0.006419789,0.000128047,0,86.18959622,0.067224445,0,0,0,0,52.95773008,0,0,0,1.75161877,0,0,0,0,0,0,0,0,0,0,0,0.016296835,0.002619134,0,0.007566388,0.043943252,0.007857403,0.027937432,0.004656239,0.010767552,0.006402328,0.003783194,0.00058203,0,0,0,0,0,21.86831575,6.839141506,0.829683521,0,0,0.98496617,0,99.86555111,2.747180793,9.058421244,45.51261702,0,1.68352128,0,0.034048745,1.572644598,0.237177155,4.369297927,9.31160422,0.482793743,0,0.079027356,3.137846868,356.1045833,48.81578627,27.82116667,22.59359468,141.8095109,1.74609E-05,2.760442113,54.65168539,348.8829538,0.050565915,25.88787638,51.36500072,0,4.100931777,11.06464647,1016.585979,304.7913714,182.3930311,5.981783789,27.80949887,69.92521675,-3.113264779,6.838591963,2.040320531
7/15/2024,NLA22_AL-10003,NLA_AL-10051,AL,2.421773672,8.906262398,0,0,24.3633861,25.05526898,0,0,2.202339986,2.13706706,0.068823125,1.65175499,1.768607222,1.927047488,1.694915254,0,0.515843773,0,0,0.810048176,0.803165864,40.26152787,43.69933677,11.35581555,11.64333088,6.744666208,3.389830508,0,0,0.894700619,0.810611643,0,0,9.015829319,7.663964628,1.582931865,1.621223287,1446.976929,425.697052,24.33463669,24.33627701,11.61818981,89.09236513,41.0021084,0.001307639,0.156718493,1.611353654,26,0,5.005207632,0.009635237,33.98072953,0,4.493410308,0.879696414,1294750.964,1294750.964,86.83464544,101,67,65.42,85.33333333,4.158250831,0.052993806,312,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,100,SDMNTRY,4.635216332,6.532162721,3.984002113,2.36342805,28,81,0.004817619,13.34813023,2.394732245,0,0.792381024,1.243408028,0,0.538,0.722520095,0.162184233,0,0,0,0,0,0,0,0,23.46868548,0,3.028217481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137646249,0,0,0,0,0.412938747,12.86992429,0,1.169993118,2.202339986,0,0,0,0,0,0,0,1.720578114,1.65175499,0.344115623,0,0,0.810048176,40.0550585,83.13833448,100,11.35581555,0,0,6.882312457,0,0,0.894700619,0,9.015829319,0,1.582931865,5,10.75,3.459181005,3.513397217,8.630040934,169.7175929,170.4210348,146.0719683,0,0.828052521,71,501,0.091644462,31.75189388,60.36323635,0,12.44140768,18.09881934,735.4783207,1.136755799,158.5137027,5.255187988,169.758063,58.76073297,-6.06480895,4.867814911,1.979259838
7/15/2024,NLA22_AL-10004,NLA_AL-10052,AL,1.965790225,8.223032412,0.156275234,0.137420516,38.77715817,41.17204857,0.983726476,0.96098598,0.103550155,0.101030414,2.341278512,5.731358597,5.145847698,0.845501268,0.830747721,1.4668022,2.033057535,0,0,0.315956224,0.315029973,2.221578332,2.176223857,0.263150395,0.259040067,8.858288287,7.053933962,0.001425002,0.000957634,0.507300761,0.464452616,0.069825105,0.063682678,1.818777728,1.786466713,38.19528229,37.81410404,1607.324427,399.8061736,25.08120155,25.11044847,12.22460365,98.28574437,51.81744001,0.007487721,0.173542347,1.55153077,49.01716738,0,1.357616002,0.523773786,26.93695857,0,10.04964881,0,0,0,40.4500986,15,9,1.72,90.70699028,10.80608236,2.065996599,311.4210526,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",94.84978541,rl,84.12017167,SDMNTRY,1.250317652,74.49208505,3.930264017,2.194175754,25.92274678,75.96491228,0.087295631,14.69994426,1.175268579,0,0.51938897,1.207179622,0,0.790732759,1.208138993,0.18382354,0.000365751,0,0,57.02431054,0.052250078,0,0,0,39.42030913,1.151876728,0.375250563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443527165,1.688152532,1.71332757,2.832904249,1.421202132,1.956527935,3.831830748,2.095703144,1.720927581,1.049751575,3.085604628,1.781252672,0,0,0,0,0,8.241262362,0.869726305,2.364078546,0,0,0.301026952,3.220979831,73.03800956,42.97568946,0.27977542,100,0,4.460731691,0,0.001425002,0.494950742,0.051300077,1.844427767,0,37.17165576,4.810344828,6.340517241,6.660528153,6.85970087,2.365374659,168.4334958,192.4245041,152.4,8.26501E-06,1.472471311,70.4137931,529,0.099512197,39.71878371,61.67565145,0,13.77446024,19.15868668,919.1274142,0.047667965,108.974504,3.910773189,168.6895269,101.3984218,6.292252375,14.08209745,4.064574498
7/15/2024,NLA22_AL-10005,NLA_AL-10053,AL,2.544314384,7.534360886,0,0,7.522123894,7.572383073,0,0,4.424778761,4.008908686,0.221238938,0,0,65.7079646,65.92427617,0.442477876,0.668151448,0,0,0.668141593,0.663716814,3.097345133,3.118040089,8.185840708,8.017817372,0.442477876,0.445434298,0,0,0.663716814,0.668151448,0,0,5.973451327,6.013363029,3.539823009,3.563474388,1360.970703,389.1011353,24.63331032,24.64552307,12.01819134,46.24428956,71.62300458,0.127876106,0.16900001,1.529583772,37,0,33.10057412,0.752212389,47.00026549,0,28.14912267,3.128487802,651930.5026,369427.2848,94.4622173,109,89,89.77,77.57499695,2.310093049,9.026548673,314.5,"Clay residuum that swells when wet; developed by weathering of poorly consolidated shale, containing the clay mineral montmorillonite, generally less than 10 feet",75,rc,100,SDMNTRY,2.608528625,0.052053002,3.522235155,1.562484864,34,77,1.880530973,14.21389389,3.045562252,0,0.795620026,0.600726097,0,1.513333333,2.064878305,0.130382015,0,0,0,0,0,100,0,0,7.079646018,0,2.212389381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221238938,0,0,0,0,0,0.221238938,0.221238938,0,0,0,0,0,0,0,3.761061947,65.26548673,0.442477876,0,0,0.668141593,2.876106195,99.11504425,0,8.185840708,0,0,0,0,0,0.663716814,0,5.973451327,0,3.539823009,4.25,13.25,2.726858407,12.46728325,6.489510238,140.2321587,142.0677393,115.254115,6.63717E-05,1.86476167,70,497,0.352425052,10.3054646,30.39491715,0,13.6690987,18.98211805,810.5553097,0.319643247,134.5577434,4.684625626,139.3232956,88.11611271,-2.676532567,3.513933271,1.73859272
7/15/2024,NLA22_AL-10009,NLA_AL-10063,AL,2.337201118,8.346933365,0,0,17.72771792,4.47761194,0,0,45.44564153,33.68869936,14.78942214,11.0675808,35.07462687,1.469147894,1.599147122,0.391772772,0.426439232,0,0,0.009794319,0.009794319,16.94417238,4.47761194,5.484818805,5.970149254,1.175318315,13.96588486,0,0,0,0,0,0,0.293829579,0.319829424,0,0,1426.126099,401.8587646,24.09500694,24.07149315,11.14017391,52.99049474,59.46578025,0.00122429,0.153708339,1.599772573,42.75,0,0.678726076,0.014691479,24.86022527,0,8.934028205,0,0,0,125.3317139,177,103,95.39,85.87999268,7.551144097,0.078354554,314.6666667,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,100,SDMNTRY,3.29540909,34.70943805,3.635793209,2.782134049,25,79,0,13.78820515,1.23932089,0,0.956529032,1.28386502,0,0.214,0.326180518,0.158877981,0,0,0,0,0,0,0,0,19.3927522,0,47.69833497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097943193,0,0,0.489715965,0,3.623898139,0.979431929,0.195886386,0,0,0,0,0,0,0,0,0.293829579,1.469147894,0.391772772,0,0,0.009794319,24.09402547,79.82370225,100,5.484818805,0,0,0.881488737,0,0,0,0,0.293829579,0,0,6.75,4,6.172301665,0.851070344,7.582891596,144.5456804,145.5820122,152.4,0,0.416215229,70,572,0.491362985,40.55918977,65.41772269,0,12.2735014,18.10900815,710.2047013,0.771347999,163.8074927,5.329325199,144.9448802,67.24282805,-3.713116546,6.593391925,3.626138475
7/15/2024,NLA22_AL-10011,NLA_AL-10065,AL,2.856983185,7.372194926,0.211986895,0.22070626,3.468876469,3.551364366,0,0,8.228945847,8.426966292,0,0.558874542,0.581861958,2.852187319,2.849117175,0,0,0,0,26.40412411,26.41510888,4.143380227,4.313804173,1.734438235,1.805778491,0.71304683,0.682182986,3.27616111,3.370786517,28.56041627,28.71187801,19.1944498,18.78009631,26.88379264,26.52487961,0.173443823,0.180577849,1443.565956,398.0165202,23.76798058,23.76092764,11.08006668,88.95820514,46.58265682,0.011798034,0.162746232,1.558831971,31,0,16.32323237,0.075929852,31.08031798,0,98.83833229,0,0,0,162.7691686,218,135,127.73,75.05000305,1.704440885,0.949123145,305,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,100,co/m,100,SDMNTRY,232.4419996,0.098156199,4.59598732,0.932225213,32,90.8,0,14.20202332,8.322463555,0,0.170810284,0.347099061,0,0.463333333,0.83733335,0.095008556,0.003661592,0,0,0,0.308344575,100,0,0,3.738677973,0,9.500867219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790132974,0.077086144,0.154172288,0.192715359,0.038543072,0.077086144,0.134900752,0.211986895,0,0,0,0.038543072,0,0,0,0,0,0.443245327,3.815764116,0,0,0,24.54172288,4.201194835,98.2848333,0,1.715166699,0,0,0.61668915,0,2.56311428,28.65677394,17.22875313,27.01869339,0,0.192715359,5,8.272727273,4.046043554,3.660083771,547.3449243,152.1411527,182.2550062,113.9282232,4.04702E-05,7.596600619,69,572,0.206244847,25.27597713,31.2744386,0,12.12663349,17.79381871,725.2010021,4.621607102,173.9004953,5.763330394,148.612414,84.91973209,11.35077159,17.29724534,2.459081834
7/15/2024,NLA22_AL-10014,NLA_AL-10068,AL,2.335959196,7.904768467,0,0,49.71962617,22.76119403,2.803738318,2.798507463,2.429906542,1.679104478,0,0.560747664,27.98507463,21.68224299,21.82835821,0,0.559701493,0,0,0.145794393,0.143925234,11.58878505,11.38059701,10.09345794,9.514925373,0,0.373134328,0,0,0.186915888,0.186567164,0.186915888,0.186567164,0.186915888,0.186567164,0.560747664,0.559701493,1442.817749,390.627533,24.47834778,24.47476196,11.75807953,50.41209843,53.3213968,0.035588785,0.136841595,1.654000123,35,0,16.84011884,1.046728972,21.39,0,61.82097271,1.37648217,395892.41,354050.1227,140.5292978,160,136,132.22,81.5,2.75788557,9.001869159,314,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,100,SDMNTRY,5.28031615,0.407899695,3.466964006,1.45130727,17,79,11.3046729,17.10616684,5.658471336,0,0.422104768,0.624935741,0,0.37,0.621000012,0.13565093,0,0,0,0,0,0,0,0,49.71962617,4.859813084,2.429906542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934579439,0,0,0,0,0,0,0,0,0,0,0,0.560747664,19.81308411,0,0,0,0.046728972,11.58878505,99.06542056,100,10.09345794,0,0,0,0,0,0.186915888,0,0.186915888,0,0.560747664,4,8,7.41,41.5476532,11.05799332,138.5179329,141.7012847,152.4,0,0.838063896,70,501,0.092859214,59.12,43.23643128,0,13.81328106,18.88720465,763.5009346,0.726489613,170.84,5.719999949,139.148763,57.75157201,-2.651838511,3.443321958,4.366604396
7/15/2024,NLA22_AL-10019,NLA_AL-10060,AL,2.081049442,7.53549099,0,0,0,0,0,0,0,0,0,2.465753425,2.331606218,86.02739726,86.26943005,0,0,0,0,2.654794521,2.657534247,0,0,2.191780822,2.07253886,0,0.259067358,0.273972603,0.259067358,4.109589041,3.886010363,1.369863014,1.295336788,3.561643836,3.626943005,0,0,1458.799316,371.5960693,25.09019279,25.07794444,12.97976589,74.11029145,58.33040308,0.152520548,0.136640882,1.661999702,51,0,0.721316973,12.04109589,23.19,0,0.743148009,0,0,0,103.5416633,115,93,88.23,88.2666626,6.21714592,69.03561644,315,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,100,SDMNTRY,11.19644793,9.72342809,2.939776897,2.512923241,19,72,0.802739726,14.00292873,1.565871239,0,0.771857977,0.945149024,0,0.24,0.382008052,0.155366997,0.008219178,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.465753425,86.02739726,0,0,0,2.654794521,0,100,0,2.191780822,3.832070743,0,0,0,0.273972603,4.109589041,1.369863014,3.561643836,0,0,5,8,6.62,441.5498352,26.04353177,118.8476194,146.445677,152.4,0,1.262407899,72,493,0.03317,58.12,55.30331421,0,14.02927208,19.25464773,853.5123288,0.296601366,151.94,5.360030746,116.5296141,58.95301018,-1.414467355,8.020209223,4.60482343
7/15/2024,NLA22_AL-10020,NLA_AL-10069,AL,3.377075195,8.119297471,0.527391288,0.56997054,12.00317827,12.64953711,1.258547393,1.252846938,41.34357184,41.04778969,0.544790561,2.677941395,2.969171454,17.02093519,16.84706989,0.081196606,0.097553771,0,0,1.986413101,2.001175418,7.670952688,7.672157143,3.785888417,3.791965611,4.376303737,3.916725614,0.283994796,0.295576267,2.694760692,2.661935374,0.9385941,0.9388093,4.199991107,4.146229605,1.136752484,1.142661702,1532.673958,451.8795876,21.99384499,21.97830404,9.697429657,48.9725806,30.34231488,0.045493337,0.150230709,1.597484386,41.58161351,0,20.42859371,0.611990419,25.48939151,0.002154869,54.09280009,0.010774346,527080.9929,164910.823,238.5813478,342,155,173.08,77.67899781,4.997719665,3.895407172,295.440678,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",72.60787992,rl,100,SDMNTRY,12.45920923,3.138164712,7.561121031,1.462685357,26.90994371,99.07627119,19.12466192,13.03575292,1.74573461,0.006464608,0.404576937,0.610560713,0.002154869,0.386044776,0.613169127,0.114476025,0.015083236,0.001152219,0,48.09835616,0.443294804,0,0,0,11.51483868,1.059422383,40.87901126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.073728451,0.615160953,0.234310206,0.397283394,0.57088947,0.446388008,1.157824936,1.135205882,0.651892751,1.093640952,1.035063401,0.764408048,0,0,0,0,0,2.07631321,18.41268368,0.129141269,0,0,1.86619766,7.282948906,90.27941299,51.90164384,3.780088659,2.306281771,0,5.393194564,0,0.251709479,2.660348797,0.812159385,4.234596327,0,1.070248597,4.895131086,4.312734082,6.53291086,4.675567341,29.43712606,149.4168142,152.1117474,136.4973734,1.25275E-05,1.846223705,69.58974359,652.0279374,0.247924672,35.35850675,40.44196484,0.002154869,9.877803524,15.92252797,769.4627433,464.0652926,143.6558386,4.929449716,148.5938123,95.40692886,10.89226198,16.71125396,3.945901344
7/15/2024,NLA22_AL-10030,NLA_AL-10079,AL,2.271217823,6.816252232,0,0,3.472222222,3.225806452,0,0,34.02777778,36.69354839,2.083333333,0.694444444,0.806451613,2.430555556,2.016129032,0,0,0,0,0,0,50.34722222,47.58064516,3.819444444,4.435483871,0,0,0,0,0,0,0,0,0,0,5.208333333,5.241935484,1475.87793,350.1073303,23.66253662,23.64379883,11.00699806,74.8329669,66.45840119,0,0.137999992,1.618000031,43,0,0.619755042,0,20.75,0,9.413935611,0,0,0,95.37943533,110,84,80.25,79.55000305,9.799353349,0,303,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,100,SDMNTRY,6.169808103,7.788012053,6.937809944,2.198566838,25,88.5,0,10.78346539,1.133059953,0,0.93748695,1.033166986,0,0.26,0.425000032,0.125352006,0,0,0,100,0,0,0,0,3.472222222,0,32.29166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694444444,2.430555556,0,0,0,0,51.04166667,97.91666667,0,4.166666667,0,0,1.041666667,0,0,0,0,0,0,4.861111111,6,4,7.94,0.826196373,13.27286449,143.5336927,149.8501371,145.28,0,0.612793326,70,592,0.45861706,41.86,66.60951634,0,11.66211271,17.66798615,740.3611111,0.1890222,143.71,4.920000076,146.511748,71.29967554,-3.35487626,6.593882849,4.785999775
7/15/2024,NLA22_AL-10038,NLA_AL-10087,AL,4.185775757,6.581698418,0,0,0,0,0,0,1.842105263,1.851851852,0,1.578947368,1.587301587,81.57894737,81.48148148,0,0,0,0,2.265789474,2.297368421,0,0,5.526315789,5.555555556,0,0,0.263157895,0.264550265,1.842105263,1.851851852,1.842105263,1.851851852,5.526315789,5.555555556,0,0,1453.970459,445.9561768,21.74538612,21.76934433,10.18719769,53.74736697,12.96568561,0.195789474,0.172816396,1.573832989,37,0,1.47661796,3.263157895,35.28910526,0,76.3277494,0,0,0,278.2350883,286,270,276.66,83.46666463,2.702159001,20.39473684,301,Sandy and stony colluvium derived mostly from sandstone and shale,100,co/ss-sh,100,SDMNTRY,12.1694098,0.265074987,7.610713959,1.755136783,24,95.33333333,128.8947368,12.31399632,1.246462895,0,0.079490992,0.620545901,0,0.29,0.906723738,0.151247006,0.015789474,0,0,0,0,0,0,0,0,0,1.842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.578947368,82.10526316,0,0,0,2.139473684,0,100,100,5.526315789,0,0,0,0,0.263157895,1.842105263,1.578947368,5.263157895,0,0,5,5,5.263552632,77.4233551,28.03241044,141.034125,135.1615969,151.1554737,0.000157895,1.511784792,70,617,0.201809993,25.93590909,68.64563927,0,10.56254784,16.27732253,760.9263158,0.151780077,166.9102368,5.8164018,139.0073814,23.42915626,3.477346408,8.832661026,3.020945787
7/15/2024,NLA22_AL-10044,NLA_AL-10093,AL,2.643431187,6.895606995,0,0,0.506329114,0.712589074,34.6835443,35.39192399,2.025316456,2.375296912,0,3.037974684,3.087885986,2.784810127,3.325415677,3.797468354,4.275534442,0,0,2.713924051,2.721518987,0.759493671,0.712589074,41.01265823,37.7672209,0,0,0,0,5.316455696,5.225653207,1.265822785,1.187648456,0.759493671,0.712589074,4.050632911,5.225653207,1376.499349,372.0171509,24.55438805,24.56023661,11.90197563,45.82619524,64.22568573,0.088860759,0.174999997,1.539999962,40,0,1.919157114,0.683544304,25.66,0,12.65220164,0,0,0,60.99300262,68,58,55.72,93.5,11.45388657,11.96202532,317,Floodplain and alluvium gravel terraces,66.66666667,al,100,SDMNTRY,5.887656771,123.272184,3.716682434,2.168355913,26,78,0.017721519,14.64658546,1.127915909,0,0.352782036,1.238659076,0,0.69,1.067999959,0.24161205,0.005063291,0,0,100,0,0,0,0,0.506329114,34.93670886,2.025316456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265822785,2.784810127,0.506329114,0,0,2.587341772,0.759493671,100,0,46.07594937,0,0,0,0,0,5.569620253,1.012658228,0.506329114,0,4.050632911,6,7,6.92,33.13251495,11.53242341,131.428285,136.0247459,152.4,0,0.672992468,70,456,0.178870016,38.51230404,59.64716943,0,12.76793194,18.23241695,935.9822785,0.318598841,104.62,3.819999933,127.1073494,71.51621771,-3.66151317,6.564850251,4.612999598
7/15/2024,NLA22_AL-10046,NLA_AL-10095,AL,4.058009188,6.792081578,0.148747212,0.150291805,21.12846148,21.56706156,0.060995618,0.061152182,33.9876492,33.43571217,0.926747942,5.14405553,5.781644941,16.56430232,16.55488365,0.084072335,0.093591601,0,0,2.07359946,2.08168457,6.353430684,6.343819828,1.204669706,1.200083437,4.454181829,3.918391725,0.319069403,0.323218671,2.860011178,2.86674927,0.822577339,0.832420011,5.328143658,5.336372017,1.53963251,1.534607133,1391.569912,450.9284572,22.15102768,22.14482327,9.738249779,50.9522414,44.02194741,0.050226307,0.164691083,1.511362605,50.47346295,0,1.858782881,0.577116407,29.739752,0,119.8801773,0.032944067,70713.20582,15663.91669,334.3302858,712,226,239.05,78.24312157,5.743467821,5.132570984,297.7032258,Stony colluvium on metamorphic rocks; less silt and clay than in co/ls,99.68470836,co/m,95.50709406,SDMNTRY,15.6184256,0.107716316,5.304298221,2.905026906,27.23042564,99.67612903,28.17479637,12.90403258,2.190129906,0,0.032688709,1.707086119,0.000553682,0.353698054,0.592243885,0.130802993,0.032975427,0.001413637,0,0,0.103444763,0.05556433,0,0,21.29042399,0.051609751,34.08603811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12725508,0.982337301,1.026988997,1.320754103,1.253901705,1.179640729,1.082177891,1.261585601,0.888278404,1.145326001,1.462092738,1.298778661,0,0,0,0,0,6.49131532,17.42985441,0.097112432,0,0,1.903786859,5.618880259,85.04413485,77.43815402,1.199989288,4.945830755,0,3.187815694,22.50628165,0.271764636,2.7530123,0.694028512,5.208630292,0,1.516080242,5.165745856,6.089247881,5.466002458,1.97227907,36.79191146,132.0336024,133.0915969,124.0927357,9.99407E-06,2.053402072,67.2564433,533.7040629,0.045132596,34.94990284,64.96905549,0.002768409,10.6800921,16.34823088,732.8859827,3612.183073,168.1755786,5.65419838,123.687547,47.70895632,-1.826990426,7.692617267,3.311467188
7/15/2024,NLA22_AL-10080,NLA_AL-10129,AL,2.184568882,8.657525063,0,0,3.380782918,3.264604811,38.25622776,39.17525773,0.355871886,0.343642612,0,0.177935943,0.171821306,40.56939502,40.03436426,0.533807829,0.687285223,0,0,0.222419929,0.224199288,0,0,6.939501779,6.529209622,0.177935943,0.171821306,0,0,0.355871886,0.343642612,0.177935943,0.171821306,0.533807829,0.515463918,8.540925267,8.591065292,1405.160482,417.8335571,25.54210854,25.55585734,13.38363361,73.46697367,69.04427859,0.147064057,0.136999985,1.661999861,57.25,0,0.7213169,11.61032028,23.19,0,0.743147972,0,0,0,74.56423792,88,65,65.81,95.69999186,6.217145871,66.5658363,316,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",100,rl,100,SDMNTRY,28.12210131,9.723427797,2.59352994,2.512923021,19,69,0.774021352,12.68249893,1.565871214,0,0.77185802,0.945149153,0,0.24,0.382000009,0.155366995,0,0,0,0,0,100,0,0,3.380782918,38.25622776,0.355871886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355871886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177935943,40.56939502,0.889679715,0,0,0.222419929,0,99.64412811,0,6.583629893,0,0,0.177935943,0,0,0.355871886,0.177935943,0.533807829,0,8.540925267,7.25,8,6.62,225.0723724,62.78649702,115.1701819,136.1573357,152.4,0,1.626816034,72,669,0.033169997,58.12,55.3033103,0,14.68942181,19.83518497,822.1761566,0.4689509,151.94,5.359999975,112.990846,71.46012592,-3.462344031,6.528946032,4.008999961
